second,mode,input_ug,corrected_ug,offset_ug,state,automatic_rebuild_count
2044,STATIC,499973531,499978839,-5308,3,0
2045,STATIC,499969026,499974334,-5308,3,0
2046,STATIC,499967336,499972644,-5308,3,0
2047,STATIC,499969026,499974334,-5308,3,0
2048,STATIC,499977473,499982781,-5308,3,0
2049,STATIC,499971842,499977150,-5308,3,0
2050,STATIC,499972404,499977712,-5308,3,0
2051,STATIC,499966773,499972081,-5308,3,0
2052,STATIC,499967900,499973208,-5308,3,0
2053,STATIC,499973531,499978839,-5308,3,0
2054,STATIC,499975784,499981092,-5308,3,0
2055,STATIC,499976910,499982218,-5308,3,0
2056,STATIC,499972405,499977713,-5308,3,0
2057,STATIC,499969026,499974334,-5308,3,0
2058,STATIC,499969026,499974334,-5308,3,0
2059,STATIC,499972405,499977713,-5308,3,0
2060,STATIC,499971278,499976586,-5308,3,0
2061,STATIC,499974094,499979402,-5308,3,0
2062,STATIC,499974094,499979402,-5308,3,0
2063,STATIC,499980289,499985597,-5308,3,0
2064,STATIC,499983668,499988976,-5308,3,0
2065,STATIC,499983105,499988413,-5308,3,0
2066,STATIC,499984231,499989539,-5308,3,0
2067,STATIC,499983105,499988413,-5308,3,0
2068,STATIC,499981979,499987287,-5308,3,0
2069,STATIC,499979726,499985034,-5308,3,0
2070,STATIC,499973531,499978839,-5308,3,0
2071,STATIC,499971842,499977150,-5308,3,0
2072,STATIC,499979163,499984471,-5308,3,0
2073,STATIC,499973531,499978839,-5308,3,0
2074,STATIC,499980289,499985597,-5308,3,0
2075,STATIC,499984231,499989539,-5308,3,0
2076,STATIC,499983105,499988413,-5308,3,0
2077,STATIC,499981979,499987287,-5308,3,0
2078,STATIC,499983105,499988413,-5308,3,0
2079,STATIC,499979163,499984471,-5308,3,0
2080,STATIC,499971278,499976586,-5308,3,0
2081,STATIC,499966773,499972081,-5308,3,0
2082,STATIC,499969026,499974334,-5308,3,0
2083,STATIC,499963957,499969265,-5308,3,0
2084,STATIC,499965647,499970955,-5308,3,0
2085,STATIC,499967900,499973208,-5308,3,0
2086,STATIC,499977473,499982781,-5308,3,0
2087,STATIC,499977474,499982782,-5308,3,0
2088,STATIC,499977473,499982781,-5308,3,0
2089,STATIC,499975784,499981092,-5308,3,0
2090,STATIC,499980852,499986160,-5308,3,0
2091,STATIC,499979726,499985034,-5308,3,0
2092,STATIC,499976347,499981655,-5308,3,0
2093,STATIC,499977474,499982782,-5308,3,0
2094,STATIC,499978036,499983344,-5308,3,0
2095,STATIC,499976910,499982218,-5308,3,0
2096,STATIC,499976910,499982218,-5308,3,0
2097,STATIC,499975220,499980528,-5308,3,0
2098,STATIC,499983105,499988413,-5308,3,0
2099,STATIC,499986484,499991792,-5308,3,0
2100,STATIC,499982542,499987850,-5308,3,0
2101,STATIC,499985921,499991229,-5308,3,0
2102,STATIC,499979726,499985034,-5308,3,0
2103,STATIC,499974658,499979966,-5308,3,0
2104,STATIC,499975220,499980528,-5308,3,0
2105,STATIC,499971278,499976586,-5308,3,0
2106,STATIC,499976347,499981655,-5308,3,0
2107,STATIC,499975784,499981092,-5308,3,0
2108,STATIC,499978600,499983908,-5308,3,0
2109,STATIC,499979163,499984471,-5308,3,0
2110,STATIC,499973531,499978839,-5308,3,0
2111,STATIC,499972968,499978276,-5308,3,0
2112,STATIC,499973532,499978840,-5308,3,0
2113,STATIC,499972968,499978276,-5308,3,0
2114,STATIC,499975784,499981092,-5308,3,0
2115,STATIC,499975784,499981092,-5308,3,0
2116,STATIC,499980289,499985597,-5308,3,0
2117,STATIC,499975221,499980529,-5308,3,0
2118,STATIC,499980852,499986160,-5308,3,0
2119,STATIC,499975784,499981092,-5308,3,0
2120,STATIC,499981978,499987286,-5308,3,0
2121,STATIC,499975784,499981092,-5308,3,0
2122,STATIC,499972405,499977713,-5308,3,0
2123,STATIC,499969589,499974897,-5308,3,0
2124,STATIC,499972968,499978276,-5308,3,0
2125,STATIC,499974658,499979966,-5308,3,0
2126,STATIC,499975220,499980528,-5308,3,0
2127,STATIC,499972405,499977713,-5308,3,0
2128,STATIC,499980852,499986160,-5308,3,0
2129,STATIC,499976910,499982218,-5308,3,0
2130,STATIC,499974658,499979966,-5308,3,0
2131,STATIC,499978600,499983908,-5308,3,0
2132,STATIC,499978036,499983344,-5308,3,0
2133,STATIC,499972968,499978276,-5308,3,0
2134,STATIC,499971278,499976586,-5308,3,0
2135,STATIC,499975221,499980529,-5308,3,0
2136,STATIC,499963394,499968702,-5308,3,0
2137,STATIC,499967900,499973208,-5308,3,0
2138,STATIC,499970152,499975460,-5308,3,0
2139,STATIC,499968462,499973770,-5308,3,0
2140,STATIC,499966210,499971518,-5308,3,0
2141,STATIC,499974658,499979966,-5308,3,0
2142,STATIC,499970152,499975460,-5308,3,0
2143,STATIC,499966773,499972081,-5308,3,0
2144,STATIC,499971278,499976586,-5308,3,0
2145,STATIC,499976347,499981655,-5308,3,0
2146,STATIC,499974094,499979402,-5308,3,0
2147,STATIC,499965084,499970392,-5308,3,0
2148,STATIC,499964520,499969828,-5308,3,0
2149,STATIC,499969026,499974334,-5308,3,0
2150,STATIC,499981979,499987287,-5308,3,0
2151,STATIC,499977473,499982781,-5308,3,0
2152,STATIC,499980852,499986160,-5308,3,0
2153,STATIC,499976910,499982218,-5308,3,0
2154,STATIC,499973531,499978839,-5308,3,0
2155,STATIC,499970715,499976023,-5308,3,0
2156,STATIC,499969589,499974897,-5308,3,0
2157,STATIC,499970715,499976023,-5308,3,0
2158,STATIC,499964520,499969828,-5308,3,0
2159,STATIC,499969026,499974334,-5308,3,0
2160,STATIC,499972405,499977713,-5308,3,0
2161,STATIC,499974094,499979402,-5308,3,0
2162,STATIC,499965647,499970955,-5308,3,0
2163,STATIC,499963957,499969265,-5308,3,0
2164,STATIC,499970715,499976023,-5308,3,0
2165,STATIC,499975220,499980528,-5308,3,0
2166,STATIC,499966774,499972082,-5308,3,0
2167,STATIC,499970152,499975460,-5308,3,0
2168,STATIC,499968462,499973770,-5308,3,0
2169,STATIC,499965084,499970392,-5308,3,0
2170,STATIC,499970716,499976024,-5308,3,0
2171,STATIC,499967336,499972644,-5308,3,0
2172,STATIC,499975784,499981092,-5308,3,0
2173,STATIC,499972968,499978276,-5308,3,0
2174,STATIC,499969589,499974897,-5308,3,0
2175,STATIC,499972968,499978276,-5308,3,0
2176,STATIC,499981416,499986724,-5308,3,0
2177,STATIC,499974094,499979402,-5308,3,0
2178,STATIC,499972968,499978276,-5308,3,0
2179,STATIC,499971842,499977150,-5308,3,0
2180,STATIC,499966210,499971518,-5308,3,0
2181,STATIC,499972968,499978276,-5308,3,0
2182,STATIC,499971842,499977150,-5308,3,0
2183,STATIC,499974094,499979402,-5308,3,0
2184,STATIC,499973531,499978839,-5308,3,0
2185,STATIC,499975784,499981092,-5308,3,0
2186,STATIC,499974094,499979402,-5308,3,0
2187,STATIC,499969589,499974897,-5308,3,0
2188,STATIC,499969589,499974897,-5308,3,0
2189,STATIC,499961705,499967013,-5308,3,0
2190,STATIC,499962831,499968139,-5308,3,0
2191,STATIC,499963394,499968702,-5308,3,0
2192,STATIC,499971842,499977150,-5308,3,0
2193,STATIC,499966210,499971518,-5308,3,0
2194,STATIC,499967336,499972644,-5308,3,0
2195,STATIC,499977474,499982782,-5308,3,0
2196,STATIC,499971842,499977150,-5308,3,0
2197,STATIC,499966773,499972081,-5308,3,0
2198,STATIC,499967336,499972644,-5308,3,0
2199,STATIC,499971842,499977150,-5308,3,0
2200,STATIC,499979163,499984471,-5308,3,0
2201,STATIC,499975784,499981092,-5308,3,0
2202,STATIC,499972405,499977713,-5308,3,0
2203,STATIC,499972405,499977713,-5308,3,0
2204,STATIC,499970152,499975460,-5308,3,0
2205,STATIC,499966210,499971518,-5308,3,0
2206,STATIC,499976347,499981655,-5308,3,0
2207,STATIC,499972405,499977713,-5308,3,0
2208,STATIC,499974658,499979966,-5308,3,0
2209,STATIC,499969589,499974897,-5308,3,0
2210,STATIC,499967900,499973208,-5308,3,0
2211,STATIC,499966774,499972082,-5308,3,0
2212,STATIC,499972405,499977713,-5308,3,0
2213,STATIC,499963394,499968702,-5308,3,0
2214,STATIC,499965084,499970392,-5308,3,0
2215,STATIC,499969026,499974334,-5308,3,0
2216,STATIC,499975220,499980528,-5308,3,0
2217,STATIC,499972404,499977712,-5308,3,0
2218,STATIC,499971278,499976586,-5308,3,0
2219,STATIC,499966210,499971518,-5308,3,0
2220,STATIC,499970716,499976024,-5308,3,0
2221,STATIC,499965647,499970955,-5308,3,0
2222,STATIC,499963958,499969266,-5308,3,0
2223,STATIC,499960578,499965886,-5308,3,0
2224,STATIC,499960015,499965323,-5308,3,0
2225,STATIC,499965647,499970955,-5308,3,0
2226,STATIC,499975221,499980529,-5308,3,0
2227,STATIC,499979726,499985034,-5308,3,0
2228,STATIC,499972968,499978276,-5308,3,0
2229,STATIC,499968463,499973771,-5308,3,0
2230,STATIC,499971278,499976586,-5308,3,0
2231,STATIC,499973531,499978839,-5308,3,0
2232,STATIC,499974094,499979402,-5308,3,0
2233,STATIC,499976347,499981655,-5308,3,0
2234,STATIC,499976347,499981655,-5308,3,0
2235,STATIC,499977474,499982782,-5308,3,0
2236,STATIC,499974094,499979402,-5308,3,0
2237,STATIC,499971278,499976586,-5308,3,0
2238,STATIC,499979726,499985034,-5308,3,0
2239,STATIC,499979163,499984471,-5308,3,0
2240,STATIC,499974094,499979402,-5308,3,0
2241,STATIC,499978036,499983344,-5308,3,0
2242,STATIC,499979162,499984470,-5308,3,0
2243,STATIC,499969589,499974897,-5308,3,0
2244,STATIC,499971842,499977150,-5308,3,0
2245,STATIC,499971278,499976586,-5308,3,0
2246,STATIC,499974094,499979402,-5308,3,0
2247,STATIC,499980289,499985597,-5308,3,0
2248,STATIC,499980290,499985598,-5308,3,0
2249,STATIC,499982542,499987850,-5308,3,0
2250,STATIC,499978036,499983344,-5308,3,0
2251,STATIC,499974658,499979966,-5308,3,0
2252,STATIC,499976910,499982218,-5308,3,0
2253,STATIC,499978600,499983908,-5308,3,0
2254,STATIC,499984232,499989540,-5308,3,0
2255,STATIC,499983105,499988413,-5308,3,0
2256,STATIC,499976347,499981655,-5308,3,0
2257,STATIC,499975784,499981092,-5308,3,0
2258,STATIC,499976347,499981655,-5308,3,0
2259,STATIC,499974094,499979402,-5308,3,0
2260,STATIC,499970716,499976024,-5308,3,0
2261,STATIC,499975784,499981092,-5308,3,0
2262,STATIC,499974658,499979966,-5308,3,0
2263,STATIC,499974658,499979966,-5308,3,0
2264,STATIC,499976910,499982218,-5308,3,0
2265,STATIC,499981979,499987287,-5308,3,0
2266,STATIC,499980289,499985597,-5308,3,0
2267,STATIC,499981979,499987287,-5308,3,0
2268,STATIC,499983668,499988976,-5308,3,0
2269,STATIC,499978036,499983344,-5308,3,0
2270,STATIC,499989863,499995171,-5308,3,0
2271,STATIC,499985920,499991228,-5308,3,0
2272,STATIC,499982542,499987850,-5308,3,0
2273,STATIC,499977474,499982782,-5308,3,0
2274,STATIC,499976910,499982218,-5308,3,0
2275,STATIC,499974658,499979966,-5308,3,0
2276,STATIC,499972405,499977713,-5308,3,0
2277,STATIC,499980852,499986160,-5308,3,0
2278,STATIC,499989300,499994608,-5308,3,0
2279,STATIC,499985921,499991229,-5308,3,0
2280,STATIC,499978600,499983908,-5308,3,0
2281,STATIC,499989300,499994608,-5308,3,0
2282,STATIC,499984232,499989540,-5308,3,0
2283,STATIC,499977473,499982781,-5308,3,0
2284,STATIC,499978600,499983908,-5308,3,0
2285,STATIC,499979726,499985034,-5308,3,0
2286,STATIC,499983668,499988976,-5308,3,0
2287,STATIC,499980852,499986160,-5308,3,0
2288,STATIC,499981416,499986724,-5308,3,0
2289,STATIC,499981416,499986724,-5308,3,0
2290,STATIC,499977473,499982781,-5308,3,0
2291,STATIC,499978036,499983344,-5308,3,0
2292,STATIC,499979163,499984471,-5308,3,0
2293,STATIC,499976347,499981655,-5308,3,0
2294,STATIC,499969589,499974897,-5308,3,0
2295,STATIC,499977474,499982782,-5308,3,0
2296,STATIC,499977474,499982782,-5308,3,0
2297,STATIC,499976347,499981655,-5308,3,0
2298,STATIC,499978600,499983908,-5308,3,0
2299,STATIC,499977474,499982782,-5308,3,0
2300,STATIC,499976347,499981655,-5308,3,0
2301,STATIC,499983668,499988976,-5308,4,0
2302,STATIC,499978036,499983344,-5308,4,0
2303,STATIC,499978600,499983908,-5308,4,0
2304,STATIC,499973532,499978840,-5308,4,0
2305,STATIC,499980289,499985597,-5308,4,0
2306,STATIC,499973531,499978839,-5308,4,0
2307,STATIC,499969589,499974897,-5308,4,0
2308,STATIC,499974658,499979966,-5308,4,0
2309,STATIC,499966774,499972082,-5308,4,0
2310,STATIC,499971842,499977150,-5308,4,0
2311,STATIC,499974094,499979402,-5308,4,0
2312,STATIC,499976347,499981655,-5308,4,0
2313,STATIC,499971842,499977150,-5308,4,0
2314,STATIC,499971842,499977150,-5308,4,0
2315,STATIC,499972405,499977713,-5308,4,0
2316,STATIC,499974658,499979966,-5308,4,0
2317,STATIC,499966773,499972081,-5308,4,0
2318,STATIC,499967900,499973208,-5308,4,0
2319,STATIC,499977474,499982782,-5308,4,0
2320,STATIC,499977473,499982781,-5308,4,0
2321,STATIC,499976347,499981655,-5308,4,0
2322,STATIC,499971278,499976586,-5308,4,0
2323,STATIC,499974094,499979402,-5308,4,0
2324,STATIC,499972968,499978276,-5308,4,0
2325,STATIC,499967900,499973208,-5308,4,0
2326,STATIC,499969589,499974897,-5308,4,0
2327,STATIC,499969589,499974897,-5308,4,0
2328,STATIC,499970152,499975460,-5308,4,0
2329,STATIC,499976910,499982218,-5308,4,0
2330,STATIC,499971842,499977150,-5308,4,0
2331,STATIC,499970716,499976024,-5308,4,0
2332,STATIC,499959452,499964760,-5308,4,0
2333,STATIC,499961704,499967012,-5308,4,0
2334,STATIC,499956073,499961381,-5308,4,0
2335,STATIC,499960578,499965886,-5308,4,0
2336,STATIC,499965647,499970955,-5308,4,0
2337,STATIC,499965084,499970392,-5308,4,0
2338,STATIC,499970152,499975460,-5308,4,0
2339,STATIC,499966773,499972081,-5308,4,0
2340,STATIC,499968463,499973771,-5308,4,0
2341,STATIC,499963957,499969265,-5308,4,0
2342,STATIC,499962831,499968139,-5308,4,0
2343,STATIC,499962831,499968139,-5308,4,0
2344,STATIC,499970152,499975460,-5308,4,0
2345,STATIC,499972405,499977713,-5308,4,0
2346,STATIC,499972968,499978276,-5308,4,0
2347,STATIC,499974094,499979402,-5308,4,0
2348,STATIC,499976347,499981655,-5308,4,0
2349,STATIC,499980852,499986160,-5308,4,0
2350,STATIC,499980852,499986160,-5308,4,0
2351,STATIC,499985358,499990666,-5308,4,0
2352,STATIC,499988736,499994044,-5308,4,0
2353,STATIC,499979162,499984470,-5308,4,0
2354,STATIC,499974094,499979402,-5308,4,0
2355,STATIC,499972968,499978276,-5308,4,0
2356,STATIC,499970152,499975460,-5308,4,0
2357,STATIC,499972968,499978276,-5308,4,0
2358,STATIC,499971842,499977150,-5308,4,0
2359,STATIC,499967336,499972644,-5308,4,0
2360,STATIC,499971842,499977150,-5308,4,0
2361,STATIC,499972968,499978276,-5308,4,0
2362,STATIC,499970152,499975460,-5308,4,0
2363,STATIC,499970715,499976023,-5308,4,0
2364,STATIC,499974658,499979966,-5308,4,0
2365,STATIC,499973531,499978839,-5308,4,0
2366,STATIC,499970152,499975460,-5308,4,0
2367,STATIC,499969026,499974334,-5308,4,0
2368,STATIC,499967336,499972644,-5308,4,0
2369,STATIC,499967336,499972644,-5308,4,0
2370,STATIC,499970715,499976023,-5308,4,0
2371,STATIC,499962268,499967576,-5308,4,0
2372,STATIC,499966773,499972081,-5308,4,0
2373,STATIC,499973532,499978840,-5308,4,0
2374,STATIC,499970152,499975460,-5308,4,0
2375,STATIC,499963394,499968702,-5308,4,0
2376,STATIC,499967336,499972644,-5308,4,0
2377,STATIC,499975784,499981092,-5308,4,0
2378,STATIC,499978036,499983344,-5308,4,0
2379,STATIC,499974658,499979966,-5308,4,0
2380,STATIC,499971278,499976586,-5308,4,0
2381,STATIC,499967336,499972644,-5308,4,0
2382,STATIC,499973532,499978840,-5308,4,0
2383,STATIC,499974094,499979402,-5308,4,0
2384,STATIC,499971278,499976586,-5308,4,0
2385,STATIC,499960015,499965323,-5308,4,0
2386,STATIC,499960578,499965886,-5308,4,0
2387,STATIC,499966210,499971518,-5308,4,0
2388,STATIC,499966210,499971518,-5308,4,0
2389,STATIC,499965646,499970954,-5308,4,0
2390,STATIC,499969589,499974897,-5308,4,0
2391,STATIC,499969026,499974334,-5308,4,0
2392,STATIC,499963394,499968702,-5308,4,0
2393,STATIC,499962831,499968139,-5308,4,0
2394,STATIC,499963958,499969266,-5308,4,0
2395,STATIC,499959452,499964760,-5308,4,0
2396,STATIC,499963394,499968702,-5308,4,0
2397,STATIC,499966774,499972082,-5308,4,0
2398,STATIC,499966773,499972081,-5308,4,0
2399,STATIC,499970715,499976023,-5308,4,0
2400,STATIC,499971278,499976586,-5308,4,0
2401,STATIC,499969026,499974334,-5308,4,0
2402,STATIC,499969589,499974897,-5308,4,0
2403,STATIC,499976910,499982218,-5308,4,0
2404,STATIC,499972404,499977712,-5308,4,0
2405,STATIC,499968462,499973770,-5308,4,0
2406,STATIC,499968463,499973771,-5308,4,0
2407,STATIC,499969589,499974897,-5308,4,0
2408,STATIC,499970152,499975460,-5308,4,0
2409,STATIC,499974658,499979966,-5308,4,0
2410,STATIC,499971278,499976586,-5308,4,0
2411,STATIC,499974658,499979966,-5308,4,0
2412,STATIC,499967900,499973208,-5308,4,0
2413,STATIC,499971278,499976586,-5308,4,0
2414,STATIC,499969589,499974897,-5308,4,0
2415,STATIC,499972968,499978276,-5308,4,0
2416,STATIC,499971842,499977150,-5308,4,0
2417,STATIC,499972405,499977713,-5308,4,0
2418,STATIC,499970715,499976023,-5308,4,0
2419,STATIC,499976347,499981655,-5308,4,0
2420,STATIC,499975221,499980529,-5308,4,0
2421,STATIC,499976347,499981655,-5308,4,0
2422,STATIC,499981978,499987286,-5308,4,0
2423,STATIC,499987047,499992355,-5308,4,0
2424,STATIC,499979726,499985034,-5308,4,0
2425,STATIC,499975784,499981092,-5308,4,0
2426,STATIC,499976910,499982218,-5308,4,0
2427,STATIC,499978036,499983344,-5308,4,0
2428,STATIC,499976910,499982218,-5308,4,0
2429,STATIC,499972405,499977713,-5308,4,0
2430,STATIC,499971842,499977150,-5308,4,0
2431,STATIC,499972405,499977713,-5308,4,0
2432,STATIC,499976347,499981655,-5308,4,0
2433,STATIC,499977474,499982782,-5308,4,0
2434,STATIC,499979726,499985034,-5308,4,0
2435,STATIC,499976347,499981655,-5308,4,0
2436,STATIC,499968462,499973770,-5308,4,0
2437,STATIC,499963958,499969266,-5308,4,0
2438,STATIC,499971842,499977150,-5308,4,0
2439,STATIC,499975220,499980528,-5308,4,0
2440,STATIC,499974094,499979402,-5308,4,0
2441,STATIC,499967336,499972644,-5308,4,0
2442,STATIC,499966210,499971518,-5308,4,0
2443,STATIC,499975221,499980529,-5308,4,0
2444,STATIC,499975221,499980529,-5308,4,0
2445,STATIC,499972404,499977712,-5308,4,0
2446,STATIC,499966773,499972081,-5308,4,0
2447,STATIC,499963958,499969266,-5308,4,0
2448,STATIC,499970152,499975460,-5308,4,0
2449,STATIC,499973531,499978839,-5308,4,0
2450,STATIC,499975784,499981092,-5308,4,0
2451,STATIC,499963958,499969266,-5308,4,0
2452,STATIC,499961705,499967013,-5308,4,0
2453,STATIC,499962831,499968139,-5308,4,0
2454,STATIC,499966773,499972081,-5308,4,0
2455,STATIC,499963958,499969266,-5308,4,0
2456,STATIC,499968462,499973770,-5308,4,0
2457,STATIC,499967900,499973208,-5308,4,0
2458,STATIC,499964520,499969828,-5308,4,0
2459,STATIC,499964520,499969828,-5308,4,0
2460,STATIC,499965647,499970955,-5308,4,0
2461,STATIC,499966774,499972082,-5308,4,0
2462,STATIC,499974094,499979402,-5308,4,0
2463,STATIC,499969589,499974897,-5308,4,0
2464,STATIC,499969026,499974334,-5308,4,0
2465,STATIC,499965084,499970392,-5308,4,0
2466,STATIC,499971842,499977150,-5308,4,0
2467,STATIC,499967336,499972644,-5308,4,0
2468,STATIC,499974658,499979966,-5308,4,0
2469,STATIC,499976910,499982218,-5308,4,0
2470,STATIC,499972405,499977713,-5308,4,0
2471,STATIC,499969589,499974897,-5308,4,0
2472,STATIC,499961704,499967012,-5308,4,0
2473,STATIC,499962268,499967576,-5308,4,0
2474,STATIC,499969026,499974334,-5308,4,0
2475,STATIC,499974094,499979402,-5308,4,0
2476,STATIC,499976347,499981655,-5308,4,0
2477,STATIC,499965647,499970955,-5308,4,0
2478,STATIC,499967336,499972644,-5308,4,0
2479,STATIC,499966210,499971518,-5308,4,0
2480,STATIC,499961704,499967012,-5308,4,0
2481,STATIC,499964520,499969828,-5308,4,0
2482,STATIC,499963958,499969266,-5308,4,0
2483,STATIC,499966210,499971518,-5308,4,0
2484,STATIC,499969026,499974334,-5308,4,0
2485,STATIC,499962268,499967576,-5308,4,0
2486,STATIC,499962268,499967576,-5308,4,0
2487,STATIC,499967900,499973208,-5308,4,0
2488,STATIC,499972968,499978276,-5308,4,0
2489,STATIC,499969589,499974897,-5308,4,0
2490,STATIC,499974094,499979402,-5308,4,0
2491,STATIC,499973532,499978840,-5308,4,0
2492,STATIC,499972968,499978276,-5308,4,0
2493,STATIC,499971842,499977150,-5308,4,0
2494,STATIC,499969026,499974334,-5308,4,0
2495,STATIC,499966773,499972081,-5308,4,0
2496,STATIC,499965084,499970392,-5308,4,0
2497,STATIC,499965084,499970392,-5308,4,0
2498,STATIC,499963394,499968702,-5308,4,0
2499,STATIC,499961704,499967012,-5308,4,0
2500,STATIC,499965646,499970954,-5308,4,0
2501,STATIC,499969026,499974334,-5308,4,0
2502,STATIC,499971842,499977150,-5308,4,0
2503,STATIC,499966210,499971518,-5308,4,0
2504,STATIC,499969026,499974334,-5308,4,0
2505,STATIC,499961705,499967013,-5308,4,0
2506,STATIC,499970715,499976023,-5308,4,0
2507,STATIC,499970152,499975460,-5308,4,0
2508,STATIC,499971278,499976586,-5308,4,0
2509,STATIC,499970716,499976024,-5308,4,0
2510,STATIC,499978600,499983908,-5308,4,0
2511,STATIC,499972968,499978276,-5308,4,0
2512,STATIC,499970152,499975460,-5308,4,0
2513,STATIC,499973532,499978840,-5308,4,0
2514,STATIC,499970152,499975460,-5308,4,0
2515,STATIC,499962268,499967576,-5308,4,0
2516,STATIC,499961704,499967012,-5308,4,0
2517,STATIC,499965647,499970955,-5308,4,0
2518,STATIC,499961704,499967012,-5308,4,0
2519,STATIC,499962831,499968139,-5308,4,0
2520,STATIC,499957762,499963070,-5308,4,0
2521,STATIC,499962268,499967576,-5308,4,0
2522,STATIC,499968462,499973770,-5308,4,0
2523,STATIC,499963957,499969265,-5308,4,0
2524,STATIC,499957762,499963070,-5308,4,0
2525,STATIC,499955510,499960818,-5308,4,0
2526,STATIC,499958326,499963634,-5308,4,0
2527,STATIC,499959452,499964760,-5308,4,0
2528,STATIC,499957200,499962508,-5308,4,0
2529,STATIC,499967336,499972644,-5308,4,0
2530,STATIC,499969589,499974897,-5308,4,0
2531,STATIC,499965647,499970955,-5308,4,0
2532,STATIC,499967900,499973208,-5308,4,0
2533,STATIC,499963957,499969265,-5308,4,0
2534,STATIC,499958326,499963634,-5308,4,0
2535,STATIC,499956073,499961381,-5308,4,0
2536,STATIC,499958326,499963634,-5308,4,0
2537,STATIC,499961142,499966450,-5308,4,0
2538,STATIC,499960015,499965323,-5308,4,0
2539,STATIC,499960578,499965886,-5308,4,0
2540,STATIC,499957762,499963070,-5308,4,0
2541,STATIC,499959452,499964760,-5308,4,0
2542,STATIC,499957762,499963070,-5308,4,0
2543,STATIC,499964520,499969828,-5308,4,0
2544,STATIC,499965084,499970392,-5308,4,0
2545,STATIC,499960578,499965886,-5308,4,0
2546,STATIC,499957199,499962507,-5308,4,0
2547,STATIC,499959452,499964760,-5308,4,0
2548,STATIC,499962268,499967576,-5308,4,0
2549,STATIC,499962831,499968139,-5308,4,0
2550,STATIC,499967336,499972644,-5308,4,0
2551,STATIC,499965084,499970392,-5308,4,0
2552,STATIC,499957762,499963070,-5308,4,0
2553,STATIC,499952131,499957439,-5308,4,0
2554,STATIC,499957762,499963070,-5308,4,0
2555,STATIC,499961704,499967012,-5308,4,0
2556,STATIC,499962831,499968139,-5308,4,0
2557,STATIC,499963394,499968702,-5308,4,0
2558,STATIC,499961704,499967012,-5308,4,0
2559,STATIC,499954384,499959692,-5308,4,0
2560,STATIC,499951568,499956876,-5308,4,0
2561,STATIC,499953820,499959128,-5308,4,0
2562,STATIC,499954947,499960255,-5308,4,0
2563,STATIC,499960578,499965886,-5308,4,0
2564,STATIC,499957762,499963070,-5308,4,0
2565,STATIC,499957200,499962508,-5308,4,0
2566,STATIC,499950442,499955750,-5308,4,0
2567,STATIC,499957199,499962507,-5308,4,0
2568,STATIC,499952694,499958002,-5308,4,0
2569,STATIC,499954947,499960255,-5308,4,0
2570,STATIC,499952694,499958002,-5308,4,0
2571,STATIC,499964520,499969828,-5308,4,0
2572,STATIC,499966773,499972081,-5308,4,0
2573,STATIC,499959452,499964760,-5308,4,0
2574,STATIC,499960015,499965323,-5308,4,0
2575,STATIC,499958326,499963634,-5308,4,0
2576,STATIC,499957762,499963070,-5308,4,0
2577,STATIC,499952694,499958002,-5308,4,0
2578,STATIC,499956073,499961381,-5308,4,0
2579,STATIC,499962831,499968139,-5308,4,0
2580,STATIC,499963394,499968702,-5308,4,0
2581,STATIC,499965084,499970392,-5308,4,0
2582,STATIC,499966210,499971518,-5308,4,0
2583,STATIC,499966210,499971518,-5308,4,0
2584,STATIC,499963394,499968702,-5308,4,0
2585,STATIC,499959452,499964760,-5308,4,0
2586,STATIC,499963957,499969265,-5308,4,0
2587,STATIC,499971842,499977150,-5308,4,0
2588,STATIC,499965646,499970954,-5308,4,0
2589,STATIC,499970715,499976023,-5308,4,0
2590,STATIC,499970152,499975460,-5308,4,0
2591,STATIC,499970152,499975460,-5308,4,0
2592,STATIC,499971842,499977150,-5308,4,0
2593,STATIC,499970152,499975460,-5308,4,0
2594,STATIC,499972968,499978276,-5308,4,0
2595,STATIC,499970152,499975460,-5308,4,0
2596,STATIC,499965646,499970954,-5308,4,0
2597,STATIC,499968463,499973771,-5308,4,0
2598,STATIC,499971278,499976586,-5308,4,0
2599,STATIC,499971842,499977150,-5308,4,0
2600,STATIC,499969589,499974897,-5308,4,0
