host_time_iso,host_monotonic_s,elapsed_s,test_id,mode,load_g,sample_sequence,device_timestamp_ms,raw_count,filtered_raw_count,adc_state,fifo_count,overrun_count,lost_samples,config_register,word_order,excluded,counts_per_g,sensor_capacity_g,sensor_sensitivity_mv_v,excitation_v,notes
2026-08-05T13:57:57.849714+08:00,1289096.687000000,558.219000,E_sensor_500g,channel_a,500.0,30214,2966413,-485936,-485936,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:57.948327+08:00,1289096.781000000,558.313000,E_sensor_500g,channel_a,500.0,30215,2966510,-485948,-485948,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.001365+08:00,1289096.843000000,558.375000,E_sensor_500g,channel_a,500.0,30216,2966576,-485945,-485945,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.099500+08:00,1289096.937000000,558.469000,E_sensor_500g,channel_a,500.0,30217,2966675,-485951,-485951,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.198260+08:00,1289097.031000000,558.563000,E_sensor_500g,channel_a,500.0,30218,2966773,-485910,-485910,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.296842+08:00,1289097.125000000,558.657000,E_sensor_500g,channel_a,500.0,30219,2966871,-485894,-485894,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.394440+08:00,1289097.234000000,558.766000,E_sensor_500g,channel_a,500.0,30220,2966969,-485923,-485923,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.493009+08:00,1289097.328000000,558.860000,E_sensor_500g,channel_a,500.0,30221,2967067,-485935,-485935,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.590029+08:00,1289097.421000000,558.953000,E_sensor_500g,channel_a,500.0,30222,2967165,-485931,-485931,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.736113+08:00,1289097.578000000,559.110000,E_sensor_500g,channel_a,500.0,30223,2967299,-485922,-485922,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.832193+08:00,1289097.671000000,559.203000,E_sensor_500g,channel_a,500.0,30224,2967396,-485929,-485929,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:58.929462+08:00,1289097.765000000,559.297000,E_sensor_500g,channel_a,500.0,30225,2967492,-485923,-485923,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.028316+08:00,1289097.859000000,559.391000,E_sensor_500g,channel_a,500.0,30226,2967591,-485947,-485947,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.082402+08:00,1289097.921000000,559.453000,E_sensor_500g,channel_a,500.0,30227,2967656,-485935,-485935,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.178423+08:00,1289098.015000000,559.547000,E_sensor_500g,channel_a,500.0,30228,2967754,-485975,-485975,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.277483+08:00,1289098.109000000,559.641000,E_sensor_500g,channel_a,500.0,30229,2967852,-485981,-485981,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.423477+08:00,1289098.265000000,559.797000,E_sensor_500g,channel_a,500.0,30230,2967986,-485948,-485948,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.474742+08:00,1289098.312000000,559.844000,E_sensor_500g,channel_a,500.0,30231,2968049,-485940,-485940,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.571797+08:00,1289098.406000000,559.938000,E_sensor_500g,channel_a,500.0,30232,2968147,-485919,-485919,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.669377+08:00,1289098.500000000,560.032000,E_sensor_500g,channel_a,500.0,30233,2968245,-485917,-485917,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.815846+08:00,1289098.656000000,560.188000,E_sensor_500g,channel_a,500.0,30234,2968378,-485934,-485934,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:57:59.914390+08:00,1289098.750000000,560.282000,E_sensor_500g,channel_a,500.0,30235,2968476,-485943,-485943,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.012261+08:00,1289098.843000000,560.375000,E_sensor_500g,channel_a,500.0,30236,2968575,-485942,-485942,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.109261+08:00,1289098.937000000,560.469000,E_sensor_500g,channel_a,500.0,30237,2968672,-485941,-485941,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.208283+08:00,1289099.046000000,560.578000,E_sensor_500g,channel_a,500.0,30238,2968770,-485943,-485943,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.306425+08:00,1289099.140000000,560.672000,E_sensor_500g,channel_a,500.0,30239,2968868,-485943,-485943,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.356938+08:00,1289099.187000000,560.719000,E_sensor_500g,channel_a,500.0,30240,2968932,-485928,-485928,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.454952+08:00,1289099.296000000,560.828000,E_sensor_500g,channel_a,500.0,30241,2969030,-485931,-485931,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.599989+08:00,1289099.437000000,560.969000,E_sensor_500g,channel_a,500.0,30242,2969163,-485932,-485932,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.696037+08:00,1289099.531000000,561.063000,E_sensor_500g,channel_a,500.0,30243,2969260,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.793606+08:00,1289099.625000000,561.157000,E_sensor_500g,channel_a,500.0,30244,2969356,-485956,-485956,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.892444+08:00,1289099.734000000,561.266000,E_sensor_500g,channel_a,500.0,30245,2969455,-485949,-485949,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:00.990535+08:00,1289099.828000000,561.360000,E_sensor_500g,channel_a,500.0,30246,2969553,-485921,-485921,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.088187+08:00,1289099.921000000,561.453000,E_sensor_500g,channel_a,500.0,30247,2969651,-485915,-485915,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.186268+08:00,1289100.015000000,561.547000,E_sensor_500g,channel_a,500.0,30248,2969748,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.284467+08:00,1289100.125000000,561.657000,E_sensor_500g,channel_a,500.0,30249,2969848,-485913,-485913,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.381900+08:00,1289100.218000000,561.750000,E_sensor_500g,channel_a,500.0,30250,2969945,-485931,-485931,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.479421+08:00,1289100.312000000,561.844000,E_sensor_500g,channel_a,500.0,30251,2970043,-485925,-485925,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.577798+08:00,1289100.406000000,561.938000,E_sensor_500g,channel_a,500.0,30252,2970141,-485922,-485922,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.675518+08:00,1289100.515000000,562.047000,E_sensor_500g,channel_a,500.0,30253,2970238,-485912,-485912,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.772090+08:00,1289100.609000000,562.141000,E_sensor_500g,channel_a,500.0,30254,2970336,-485936,-485936,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.870324+08:00,1289100.703000000,562.235000,E_sensor_500g,channel_a,500.0,30255,2970432,-485911,-485911,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:01.968808+08:00,1289100.796000000,562.328000,E_sensor_500g,channel_a,500.0,30256,2970531,-485911,-485911,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.066878+08:00,1289100.906000000,562.438000,E_sensor_500g,channel_a,500.0,30257,2970629,-485933,-485933,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.164905+08:00,1289101.000000000,562.532000,E_sensor_500g,channel_a,500.0,30258,2970728,-485925,-485925,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.263326+08:00,1289101.093000000,562.625000,E_sensor_500g,channel_a,500.0,30259,2970826,-485908,-485908,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.360444+08:00,1289101.203000000,562.735000,E_sensor_500g,channel_a,500.0,30260,2970924,-485929,-485929,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.457966+08:00,1289101.296000000,562.828000,E_sensor_500g,channel_a,500.0,30261,2971021,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.555006+08:00,1289101.390000000,562.922000,E_sensor_500g,channel_a,500.0,30262,2971118,-485906,-485906,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.651637+08:00,1289101.484000000,563.016000,E_sensor_500g,channel_a,500.0,30263,2971216,-485934,-485934,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.748718+08:00,1289101.578000000,563.110000,E_sensor_500g,channel_a,500.0,30264,2971312,-485950,-485950,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.846384+08:00,1289101.687000000,563.219000,E_sensor_500g,channel_a,500.0,30265,2971409,-485935,-485935,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:02.944078+08:00,1289101.781000000,563.313000,E_sensor_500g,channel_a,500.0,30266,2971508,-485945,-485945,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.041146+08:00,1289101.875000000,563.407000,E_sensor_500g,channel_a,500.0,30267,2971605,-485949,-485949,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.138013+08:00,1289101.968000000,563.500000,E_sensor_500g,channel_a,500.0,30268,2971702,-485928,-485928,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.235785+08:00,1289102.078000000,563.610000,E_sensor_500g,channel_a,500.0,30269,2971798,-485913,-485913,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.333691+08:00,1289102.171000000,563.703000,E_sensor_500g,channel_a,500.0,30270,2971896,-485903,-485903,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.431278+08:00,1289102.265000000,563.797000,E_sensor_500g,channel_a,500.0,30271,2971994,-485918,-485918,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.528439+08:00,1289102.359000000,563.891000,E_sensor_500g,channel_a,500.0,30272,2972092,-485902,-485902,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.626454+08:00,1289102.468000000,564.000000,E_sensor_500g,channel_a,500.0,30273,2972189,-485907,-485907,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.724807+08:00,1289102.562000000,564.094000,E_sensor_500g,channel_a,500.0,30274,2972287,-485917,-485917,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.823340+08:00,1289102.656000000,564.188000,E_sensor_500g,channel_a,500.0,30275,2972386,-485917,-485917,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:03.921965+08:00,1289102.750000000,564.282000,E_sensor_500g,channel_a,500.0,30276,2972484,-485915,-485915,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.020849+08:00,1289102.859000000,564.391000,E_sensor_500g,channel_a,500.0,30277,2972582,-485915,-485915,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.120853+08:00,1289102.953000000,564.485000,E_sensor_500g,channel_a,500.0,30278,2972682,-485918,-485918,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.217824+08:00,1289103.046000000,564.578000,E_sensor_500g,channel_a,500.0,30279,2972781,-485946,-485946,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.316479+08:00,1289103.156000000,564.688000,E_sensor_500g,channel_a,500.0,30280,2972879,-485947,-485947,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.414547+08:00,1289103.250000000,564.782000,E_sensor_500g,channel_a,500.0,30281,2972977,-485903,-485903,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.516669+08:00,1289103.359000000,564.891000,E_sensor_500g,channel_a,500.0,30282,2973080,-485911,-485911,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.614694+08:00,1289103.453000000,564.985000,E_sensor_500g,channel_a,500.0,30283,2973177,-485898,-485898,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.714172+08:00,1289103.546000000,565.078000,E_sensor_500g,channel_a,500.0,30284,2973277,-485909,-485909,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.811509+08:00,1289103.640000000,565.172000,E_sensor_500g,channel_a,500.0,30285,2973375,-485938,-485938,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:04.909686+08:00,1289103.750000000,565.282000,E_sensor_500g,channel_a,500.0,30286,2973472,-485915,-485915,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.008727+08:00,1289103.843000000,565.375000,E_sensor_500g,channel_a,500.0,30287,2973571,-485930,-485930,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.108064+08:00,1289103.937000000,565.469000,E_sensor_500g,channel_a,500.0,30288,2973669,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.206133+08:00,1289104.046000000,565.578000,E_sensor_500g,channel_a,500.0,30289,2973769,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.304398+08:00,1289104.140000000,565.672000,E_sensor_500g,channel_a,500.0,30290,2973868,-485916,-485916,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.402468+08:00,1289104.234000000,565.766000,E_sensor_500g,channel_a,500.0,30291,2973965,-485915,-485915,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:58:05.499533+08:00,1289104.328000000,565.860000,E_sensor_500g,channel_a,500.0,30292,2974063,-485933,-485933,4,0,0,5,12,high,false,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
