alarm_active,checkweigh_stable,checkweigh_state,communication_state,crc_valid,display_locked,display_mass_ug,display_release_reason,exception,external_buzzer_active,filtered_raw,function,green_active,internal_buzzer_active,overload,raw_count,red_active,request_number,response_time_complete_ms,response_time_first_byte_ms,runtime_compensated_gross_ug,runtime_enabled,runtime_limited,runtime_offset_ug,runtime_sample_count,runtime_state,runtime_uncompensated_gross_ug,rx_hex,sample_sequence,stable,status_flags,storage_state,timestamp,tx_hex,yellow_active
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487890,,3198,55.4389,51.0228,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e2efff88e23e3f0,56502,True,31,0,1789157933.1028392,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487903,3,,,False,-487898,,3199,53.7329,49.3232,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4e37000000001dce4e370000000000000000fff88e26fff88e2131bd,56504,True,31,0,1789157933.3676345,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487891,,3200,55.5443,50.7193,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e2dfff88e23a7f0,56507,True,31,0,1789157933.630791,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487898,3,False,False,False,-487911,False,3201,54.7998,50.2759,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e19fff88e26a650,56510,True,31,0,1789157933.895919,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487899,3,,,False,-487889,,3202,53.7847,49.281,500054071,False,False,0,0,DISABLED,500054071,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce3c9d000000001dce3c9d0000000000000000fff88e2ffff88e251525,56512,True,31,0,1789157934.1790476,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487897,,3203,55.6936,51.2719,500054071,False,False,0,0,DISABLED,500054071,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e27fff88e268f95,56515,True,31,0,1789157934.4415433,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487897,,3204,55.3403,50.8894,500054071,False,False,0,0,DISABLED,500054071,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e27fff88e268f95,56518,True,31,0,1789157934.7053688,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487910,,3205,53.8008,49.4124,500057450,False,False,0,0,DISABLED,500057450,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e1afff88e2452e7,56520,True,31,0,1789157934.9694538,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487902,3,,,False,-487906,,3206,56.5522,52.1286,500061956,False,False,0,0,DISABLED,500061956,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce49d1000000001dce49d10000000000000000fff88e1efff88e2289e6,56523,True,31,0,1789157935.231571,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487916,,3207,54.1186,50.0108,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e14fff88e1ed163,56526,True,31,0,1789157935.4971917,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487899,,3208,54.4415,50.0156,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e25fff88e1d4a00,56528,True,31,0,1789157935.7618358,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487907,,3209,55.3857,50.8745,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1dfff88e1e0d62,56531,True,31,0,1789157936.0283203,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487908,,3210,53.7987,49.2804,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1cfff88e1e30a2,56534,True,31,0,1789157936.292002,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487907,,3211,53.9565,49.5145,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e1dfff88e1e0d62,56536,True,31,0,1789157936.5561316,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487923,,3212,55.1647,50.6528,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e0dfff88e1d2a06,56539,True,31,0,1789157936.8197174,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487907,,3213,53.72,49.3131,500064209,False,False,0,0,DISABLED,500064209,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e1dfff88e1ca7ac,56541,True,31,0,1789157937.0855243,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487894,,3214,55.1933,50.6403,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e2afff88e1ef8a6,56544,True,31,0,1789157937.346143,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487918,,3215,55.9739,51.4669,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e12fff88e1cf3ad,56547,True,31,0,1789157937.6108148,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487901,,3216,54.1051,49.693,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e23fff88e1b422c,56549,True,31,0,1789157937.8750513,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487905,,3217,55.2784,50.7905,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e1ffff88e1cde6c,56552,True,31,0,1789157938.136511,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487913,,3218,53.979,49.5668,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e17fff88e1c3fad,56555,True,31,0,1789157938.4012625,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487924,,3219,53.9729,49.5592,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e0cfff88e185fac,56557,True,31,0,1789157938.6660938,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487913,3,,,False,-487915,,3220,56.0816,51.5641,500070968,False,False,0,0,DISABLED,500070968,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7a38000000001dce7a380000000000000000fff88e15fff88e172984,56560,True,31,0,1789157938.930653,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487911,3,False,False,False,-487904,False,3221,53.9738,49.5603,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e20fff88e19a6b7,56563,True,31,0,1789157939.1971428,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487919,,3222,53.7295,49.3177,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e11fff88e1b7be8,56565,True,31,0,1789157939.478439,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487911,3,,,False,-487909,,3223,55.7209,51.2134,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e1bfff88e194372,56568,True,31,0,1789157939.739958,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487903,,3224,54.1051,49.5891,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e21fff88e1b3bec,56571,True,31,0,1789157940.0054572,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487907,,3225,54.7355,50.2295,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e1dfff88e1debc5,56573,True,31,0,1789157940.268776,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487882,,3226,55.0182,50.5312,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e36fff88e1e2964,56576,True,31,0,1789157940.533589,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487891,,3227,53.9058,49.4232,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e2dfff88e24a723,56579,True,31,0,1789157940.7977142,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487908,,3228,53.7897,49.4709,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e1cfff88e266a50,56581,True,31,0,1789157941.0628552,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487918,,3229,55.1189,50.7032,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e12fff88e24b326,56584,True,31,0,1789157941.324953,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487921,,3230,53.5764,49.1579,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e0ffff88e1eb561,56586,True,31,0,1789157941.5903647,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487922,,3231,55.6549,51.2383,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e0efff88e1a9786,56589,True,31,0,1789157941.8524325,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487907,3,,,False,-487922,,3232,55.822,51.3988,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5fd1000000001dce5fd10000000000000000fff88e0efff88e1d6e06,56592,True,31,0,1789157942.1152027,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487888,,3233,53.7487,49.6494,500065336,False,False,0,0,DISABLED,500065336,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e30fff88e1abe43,56594,True,31,0,1789157942.3815236,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487906,3,,,False,-487917,,3234,55.4601,50.9612,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce5b6b000000001dce5b6b0000000000000000fff88e13fff88e1e64a3,56597,True,31,0,1789157942.645205,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487911,3,,,False,-487909,,3235,53.7447,49.1943,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce716b000000001dce716b0000000000000000fff88e1bfff88e194372,56600,True,31,0,1789157942.9095001,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487890,,3236,53.8018,49.2831,500068715,False,False,0,0,DISABLED,500068715,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e2efff88e18a7ab,56602,True,31,0,1789157943.1708171,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487910,3,,,False,-487920,,3237,56.2092,51.6996,500068715,False,False,0,0,DISABLED,500068715,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6d05000000001dce6d050000000000000000fff88e10fff88e1a3f84,56605,True,31,0,1789157943.4354482,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487890,,3238,53.9074,49.4047,500068715,False,False,0,0,DISABLED,500068715,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e2efff88e18a7ab,56608,True,31,0,1789157943.7036874,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487910,,3239,54.1504,49.6396,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e1afff88e1bde29,56610,True,31,0,1789157943.966463,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487909,3,,,False,-487908,,3240,55.5045,50.959,500066462,False,False,0,0,DISABLED,500066462,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e1cfff88e1b5629,56613,True,31,0,1789157944.2297723,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487909,3,False,False,False,-487912,False,3241,54.0693,49.2322,500067589,False,False,0,0,DISABLED,500067589,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce689e000000001dce689e0000000000000000fff88e18fff88e1ba7e9,56615,True,31,0,1789157944.4949765,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487912,3,,,False,-487912,,3242,54.252,49.8635,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce75d2000000001dce75d20000000000000000fff88e18fff88e186faf,56618,True,31,0,1789157944.777653,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487914,3,,,False,-487924,,3243,55.3781,50.9562,500073221,False,False,0,0,DISABLED,500073221,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce7e9f000000001dce7e9f0000000000000000fff88e0cfff88e163575,56621,True,31,0,1789157945.044716,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487915,3,,,False,-487893,,3244,53.8473,49.4369,500069842,False,False,0,0,DISABLED,500069842,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce8305000000001dce83050000000000000000fff88e2bfff88e15c75a,56624,True,31,0,1789157945.310831,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487908,3,,,False,-487889,,3245,53.788,49.3718,500063083,False,False,0,0,DISABLED,500063083,0103400000c35800020001001f00000000c3570000c357000000000001000001040510000000001dce6438000000001dce64380000000000000000fff88e2ffff88e1c9e68,56626,True,31,0,1789157945.574081,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487901,,3246,55.5377,51.5769,500060830,False,False,0,0,DISABLED,500060830,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e23fff88e201417,56629,True,31,0,1789157945.836465,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487904,3,,,False,-487898,,3247,53.9818,49.4651,500059703,False,False,0,0,DISABLED,500059703,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce529e000000001dce529e0000000000000000fff88e26fff88e20d817,56631,True,31,0,1789157946.1015606,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487901,3,,,False,-487907,,3248,53.8519,49.7577,500056324,False,False,0,0,DISABLED,500056324,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce456a000000001dce456a0000000000000000fff88e1dfff88e23e7f4,56634,True,31,0,1789157946.3663168,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487886,,3249,55.4873,51.0829,500051818,False,False,0,0,DISABLED,500051818,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e32fff88e268256,56637,True,31,0,1789157946.6295195,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487898,3,,,False,-487916,,3250,54.2178,49.7017,500055197,False,False,0,0,DISABLED,500055197,0103400000c35800020001001f00000000c3550000c355000000000001000001040510000000001dce3837000000001dce38370000000000000000fff88e14fff88e268b91,56639,True,31,0,1789157946.8953376,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487900,3,,,False,-487910,,3251,55.1703,50.7556,500058577,False,False,0,0,DISABLED,500058577,0103400000c35800020001001f00000000c3560000c356000000000001000001040510000000001dce4104000000001dce41040000000000000000fff88e1afff88e2452e7,56642,True,31,0,1789157947.158584,0103000000204412,
