utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:09:16.227Z,325741734000000,0x0517,0x0104,50003,2,31,500034916,500034916,0,-488002,-487996,12751,1277980,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:16.566Z,325742062000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-488007,-488001,12754,1278310,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:16.902Z,325742406000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-487987,-488002,12758,1278689,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:17.243Z,325742750000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-488005,-488002,12761,1278986,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:17.586Z,325743093000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-488003,-488002,12764,1279327,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:17.929Z,325743437000000,0x0517,0x0104,50003,2,31,500041674,500041674,0,-488004,-488002,12768,1279683,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:18.266Z,325743765000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-487997,-488001,12771,1280013,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:18.602Z,325744109000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-488004,-488000,12775,1280390,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:18.944Z,325744437000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-487994,-487998,12778,1280687,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:19.285Z,325744781000000,0x0517,0x0104,50003,2,31,500033790,500033790,0,-487997,-487995,12781,1281027,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:19.627Z,325745125000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-488003,-487993,12785,1281410,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:19.969Z,325745468000000,0x0517,0x0104,50003,2,31,500033790,500033790,0,-488011,-487995,12788,1281711,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:20.308Z,325745812000000,0x0517,0x0104,50003,2,31,500039422,500039422,0,-487989,-488000,12792,1282095,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:20.647Z,325746140000000,0x0517,0x0104,50003,2,31,500036043,500036043,0,-487983,-487997,12795,1282391,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:20.991Z,325746500000000,0x0517,0x0104,50003,2,31,500034916,500034916,0,-488014,-487996,12798,1282731,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:21.333Z,325746828000000,0x0517,0x0104,50003,2,31,500034916,500034916,0,-487999,-487996,12802,1283089,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:21.674Z,325747171000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-487988,-487993,12805,1283416,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:22.012Z,325747515000000,0x0517,0x0104,50003,2,31,500029285,500029285,0,-487997,-487991,12809,1283800,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:22.356Z,325747859000000,0x0517,0x0104,50003,2,31,500030411,500030411,0,-488002,-487992,12812,1284097,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:22.694Z,325748187000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-487999,-487993,12816,1284491,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:23.036Z,325748531000000,0x0517,0x0104,50003,2,31,500032664,500032664,0,-487992,-487994,12819,1284791,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:23.376Z,325748875000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-488000,-487993,12822,1285120,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:23.713Z,325749218000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-487991,-487993,12826,1285501,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:24.056Z,325749562000000,0x0517,0x0104,50003,2,31,500030411,500030411,0,-487991,-487992,12829,1285797,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:24.398Z,325749906000000,0x0517,0x0104,50003,2,31,500032664,500032664,0,-488000,-487994,12833,1286193,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:24.738Z,325750234000000,0x0517,0x0104,50003,2,31,500033790,500033790,0,-487985,-487995,12836,1286494,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
